Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-PD-009-AMBR-R2--S02-RNAseq_S12	74.78949925053347	1328708	96.72	1718368.0	1.5658005478303156	71.32954132079422	51.0	135.6523015630444	27.27272727272727	1776597.0
DDB-PD-009-AMBR-R2--S07-RNAseq_S37	66.44131039191554	2080502	93.29	2921089.0	1.2976590730043598	70.4320992769567	52.0	133.91258177814083	36.36363636363637	3131338.0
DDB-PD-009-AMBR-R2--S10-RNAseq_S3	61.8845018437424	1610598	84.87	2208760.0	1.401570177298032	75.33222848874752	56.0	130.4310464933545	36.36363636363637	2602587.0
DDB-PD-009-AMBR-R4--S02-RNAseq_S13	75.84941969834667	2315211	96.92	2958385.0	0.9058992971020461	74.0690152849299	51.0	134.05708663867975	27.27272727272727	3052378.0
DDB-PD-009-AMBR-R4--S07-RNAseq_S38	73.58812465373245	1991029	95.05	2571755.0	3.656637740762726	69.54979224433752	52.0	136.22166926186384	36.36363636363637	2705639.0
DDB-PD-009-AMBR-R4--S10-RNAseq_S4	76.36664016753082	1953897	95.04	2431688.0	1.0426134085857246	73.5866113642217	51.0	127.13449640307452	36.36363636363637	2558574.0
DDB-PD-009-AMBR-R5--S02-RNAseq_S29	50.13986183941754	1299726	60.59	1570727.0	2.8457968640975024	73.51128969558991	66.0	139.91621251592758	36.36363636363637	2592201.0
DDB-PD-009-AMBR-R5--S07-RNAseq_S39	69.98083231429182	1442137	95.27	1963213.0	0.9596109632321804	68.88991465552877	51.0	136.23718288398456	36.36363636363637	2060760.0
DDB-PD-009-AMBR-R5--S10-RNAseq_S5	68.5329330552959	2211163	95.31	3075191.0	6.22325326900623	71.67710433999586	52.0	132.24706207243685	27.27272727272727	3226424.0
DDB-PD-009-AMBR-R6--S02-RNAseq_S30	18.621362606349955	345222	22.38	414830.0	0.9191749252465098	85.62566173306999	84.0	145.54735819511592	45.45454545454545	1853903.0
DDB-PD-009-AMBR-R6--S07-RNAseq_S40	9.143096840972476	178079	11.72	228281.0	0.801796743310379	90.41121962286721	86.0	141.769447673344	45.45454545454545	1947688.0
DDB-PD-009-AMBR-R6--S10-RNAseq_S6	75.84785680992223	2540147	95.87	3210551.0	0.8291746597477622	70.42825977478489	51.0	134.23040498918633	18.181818181818183	3349003.0
DDB-PD-009-AMBR-R7--S02-RNAseq_S31	56.29468795572379	1145723	68.54	1394955.0	2.802676685356898	70.0059725759605	64.0	140.98258668333312	36.36363636363637	2035224.0
DDB-PD-009-AMBR-R7--S07-RNAseq_S41	72.97495621336942	1920344	95.33	2508554.0	1.075694741436357	68.53526088224092	51.0	134.91557702019867	18.181818181818183	2631511.0
DDB-PD-009-AMBR-R8--S02-RNAseq_S32	77.65743449159844	1851507	95.14	2268429.0	0.9440904267000808	66.38666575883207	52.0	138.25291733320807	18.181818181818183	2384198.0
DDB-PD-009-AMBR-R8--S07-RNAseq_S42	75.67293521719483	2203835	95.03	2767591.0	3.2365310948689165	70.97128470369121	51.0	135.52496157697172	36.36363636363637	2912316.0
DDB-PD-009-AMBR-R9--S02-RNAseq_S33	72.28550288800105	1969579	95.22	2594573.0	2.892076002945082	69.50970786208137	52.0	135.3951650847316	27.27272727272727	2724722.0
DDB-PD-009-AMBR-R9--S07-RNAseq_S43	74.32758892373623	1995255	94.62	2539882.0	1.1687447155101034	75.65726678843257	51.0	129.11836133641432	36.36363636363637	2684407.0
