Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00021	7809038	6399993	513	146593	0	0	0	0	1991	0	0	0	0	957656	231123	71169	81.95622815511975	7809038.0	7662445.0	98.12	146593.0	1.88	ecoli_00021_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7809038.0	0.0	20-76	52.0	21.425095117473376	74.4667271435995	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		7815384	3442216	7815384	590788595	712827	585420232	0.9086774940196672	0.0139	0.48	0.5061		
ecoli_00022	8790564	7145004	689	189116	0	0	0	0	1748	0	0	0	0	1153871	208730	91406	81.28038200961848	8790564.0	8601448.0	97.85	189116.0	2.15	ecoli_00022_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8790564.0	0.0	20-76	52.0	19.572270791489704	75.30780436841141	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		8797292	1052113	8797292	664981698	760609	662918464	0.3102692910504734	0.0144	0.4807	0.5049		
ecoli_00023	6250510	4830038	1142	100008	0	0	0	0	1955	0	0	0	0	1081543	149268	86556	77.27430241692278	6250510.0	6150502.0	98.4	100008.0	1.6	ecoli_00023_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6250510.0	0.0	20-76	52.0	20.420214581488366	75.30873928687419	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		6256504	772160	6256504	472903882	680572	471265645	0.34642071303614297	0.013000000000000001	0.4858	0.5012		
ecoli_00024	7164233	5542445	1554	108793	0	0	0	0	1363	0	0	0	0	1247100	172338	90640	77.36271279842519	7164233.0	7055440.0	98.48	108793.0	1.52	ecoli_00024_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7164233.0	0.0	20-76	52.0	19.402624414395817	75.30929465861874	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		7170760	564440	7170760	542184927	122875	541362904	0.15161303073259355	0.0134	0.4797	0.5069		
ecoli_00025	8115030	6082876	3271	209470	0	0	0	0	1359	0	0	0	0	1534406	198063	85585	74.95814556446496	8115030.0	7905560.0	97.42	209470.0	2.58	ecoli_00025_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8115030.0	0.0	20-76	52.0	18.466655271007546	75.1894418135238	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		8126768	637284	8126768	614425064	154465	613415464	0.16431621350655054	0.0146	0.4977	0.4877		
ecoli_00026	5845829	4418974	1189	164260	0	0	0	0	999	0	0	0	0	1042269	140959	77179	75.5919134822452	5845829.0	5681569.0	97.19	164260.0	2.81	ecoli_00026_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5845829.0	0.0	20-76	52.0	21.79799961981172	75.19031021947444	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		5854610	712912	5854610	442395351	708732	440800769	0.3604427570035654	0.0147	0.4953	0.49		
ecoli_00027	8792332	5422487	352193	513110	0	0	0	0	180207	0	0	0	0	1744278	286705	293352	61.67290998565568	8792332.0	8279222.0	94.16	513110.0	5.84	ecoli_00027_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8792332.0	0.0	20-30	53.0	19.156010849226657	29.536276041441564	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8879503	2582490	8879503	275264593	13145099	259026506	5.899083068776666	0.0328	0.4843	0.4829		
ecoli_00028	8452621	5169813	555619	245730	0	0	0	0	188291	0	0	0	0	1744381	265581	283206	61.16224778089543	8452621.0	8206891.0	97.09	245730.0	2.91	ecoli_00028_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8452621.0	0.0	20-30	53.0	19.302625307656612	29.538679540937657	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8527195	2484528	8527195	264343045	12061121	249304896	5.688876361396232	0.0315	0.4715	0.49700000000000005		
ecoli_00029	6901687	4987377	1369	412780	0	0	0	0	117011	0	0	0	0	881498	250549	251103	72.26315826840597	6901687.0	6488907.0	94.02	412780.0	5.98	ecoli_00029_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6901687.0	0.0	20-30	52.0	23.21239285879453	29.5529597328885	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6969271	2210324	6969271	216047401	9356987	203749875	5.692049958980991	0.0356	0.4561	0.5083		
ecoli_00030	9737032	6709340	309678	645061	0	0	0	0	167922	0	0	0	0	1207269	347128	350634	68.90539129377412	9737032.0	9091971.0	93.38	645061.0	6.62	ecoli_00030_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9737032.0	0.0	20-30	52.0	19.87506125078212	29.55195001926665	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9832264	2906329	9832264	304800184	10302185	289752752	4.936818542078045	0.0356	0.4396	0.5249		
ecoli_00031	4907936	3510417	58279	160887	0	0	0	0	104667	0	0	0	0	719016	181868	172802	71.52532143858437	4907936.0	4747049.0	96.72	160887.0	3.28	ecoli_00031_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4907936.0	0.0	20-30	52.0	25.560641772252414	29.565330721509	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4954483	1474713	4954483	153588973	5126513	146058839	4.90278296215966	0.0385	0.4633	0.4982		
ecoli_00032	7570460	5351871	51809	363517	0	0	0	0	152952	0	0	0	0	1100499	277879	271933	70.69413219275975	7570460.0	7206943.0	95.2	363517.0	4.8	ecoli_00032_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7570460.0	0.0	20-30	52.0	21.452612725056788	29.56565836157909	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7648208	2282009	7648208	237094448	7900756	225554906	4.867065465826513	0.038	0.4672	0.4948		
ecoli_00033	10633453	6515168	13838	236696	0	0	0	0	14561	0	0	0	0	3287041	267425	298724	61.27048288077259	10633453.0	10396757.0	97.77	236696.0	2.23	ecoli_00033_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10633453.0	0.0	20-31	53.0	20.696469887748762	30.299327321049894	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10664383	745229	10664383	330595873	5014934	324590213	1.8166167488727243	0.0343	0.5458	0.4199		
ecoli_00034	10665690	7129359	25526	167133	0	0	0	0	5158	0	0	0	0	2864570	211198	262746	66.84386101602428	10665690.0	10498557.0	98.43	167133.0	1.57	ecoli_00034_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10665690.0	0.0	20-31	53.0	17.934546801906798	30.45327559679683	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10681790	1279488	10681790	331135490	5631929	323942227	2.1723020386609724	0.0379	0.5052	0.457		
ecoli_00035	10525205	8201488	4679	179270	0	0	0	0	33542	0	0	0	0	1312727	379081	414418	77.92235875690783	10525205.0	10345935.0	98.3	179270.0	1.7	ecoli_00035_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10525205.0	0.0	20-31	52.0	19.82929822914711	30.44916198781877	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10547275	1282664	10547275	326965525	5924952	319490288	2.2862462334522884	0.0321	0.4637	0.5041		
ecoli_00036	10379093	8264290	4067	202117	0	0	0	0	26701	0	0	0	0	1136664	346450	398804	79.62439492545255	10379093.0	10176976.0	98.05	202117.0	1.95	ecoli_00036_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10379093.0	0.0	20-31	53.0	21.709679281622012	30.325305689042388	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10402789	774742	10402789	322486459	4757952	316720376	1.7880077873285216	0.0324	0.4558	0.5118		
ecoli_00037	4236426	3209595	1645	93051	0	0	0	0	15870	0	0	0	0	633750	135646	146869	75.76185681043407	4236426.0	4143375.0	97.8	93051.0	2.2	ecoli_00037_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4236426.0	0.0	20-35	52.0	28.207482798197752	34.59707003025664	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4261898	1323970	4261898	149166430	843690	146520057	1.7741076192545466	0.0352	0.4712	0.4936		
ecoli_00038	3954277	2973705	1707	91757	0	0	0	0	19166	0	0	0	0	599103	131284	137555	75.20224303962519	3954277.0	3862520.0	97.68	91757.0	2.32	ecoli_00038_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3954277.0	0.0	20-35	52.0	28.685650549192893	34.59478331942856	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	3977165	1095997	3977165	139200775	184586	137527447	1.2020967555676323	0.0398	0.4722	0.4881		
ecoli_00039	4208756	3189904	1121	62622	0	0	0	0	10936	0	0	0	0	616965	149360	177848	75.79208678288786	4208756.0	4146134.0	98.51	62622.0	1.49	ecoli_00039_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4208756.0	0.0	20-35	52.0	26.288509188956247	34.58499993822402	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4231556	1195999	4231556	148104460	193169	146294863	1.2218382890022352	0.0508	0.4401	0.509		
ecoli_00040	4630952	3529381	1597	73318	0	0	0	0	9065	0	0	0	0	665591	158997	193003	76.21286076815306	4630952.0	4557634.0	98.42	73318.0	1.58	ecoli_00040_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4630952.0	0.0	20-35	52.0	24.19353570322612	34.529571457445456	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4656543	1313673	4656543	162979005	207045	160988888	1.2210879554700926	0.0501	0.4384	0.5115		
ecoli_00041	8197795	6649242	960	156782	0	0	0	0	26846	0	0	0	0	965122	250768	148075	81.11012778436151	8197795.0	8041013.0	98.09	156782.0	1.91	ecoli_00041_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8197795.0	0.0	20-76	52.0	20.790834759676816	75.12255917597355	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass		8206775	993442	8206775	619722573	916758	617480524	0.3617826907847683	0.0162	0.4755	0.5083		
ecoli_00042	5676095	4563546	67633	106622	0	0	0	0	35528	0	0	0	0	599427	178624	124715	80.3993943018924	5676095.0	5569473.0	98.12	106622.0	1.88	ecoli_00042_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5676095.0	0.0	20-76	52.0	23.82608107013469	75.14286001203294	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		5682446	444127	5682446	429284006	177092	428474303	0.1886170900110357	0.0172	0.4567	0.5262		
ecoli_00043	7641274	6423549	492	108199	0	0	0	0	4676	0	0	0	0	803202	189928	111228	84.06384851531304	7641274.0	7533075.0	98.58	108199.0	1.42	ecoli_00043_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7641274.0	0.0	20-76	52.0	18.111886510498486	75.24511410008331	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		7653797	551433	7653797	578268004	277148	576785912	0.2562984619152472	0.0129	0.4532	0.5338		
ecoli_00044	9464911	7911582	669	134280	0	0	0	0	11441	0	0	0	0	1012852	242865	151222	83.58855144015618	9464911.0	9330631.0	98.58	134280.0	1.42	ecoli_00044_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9464911.0	0.0	20-76	52.0	17.00728652905736	75.25013621364216	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		9484300	1184398	9484300	716552285	981053	713319749	0.4511235352490712	0.0143	0.4581	0.5276		
ecoli_00045	6654064	5595333	523	104404	0	0	0	0	5947	0	0	0	0	666413	170510	110934	84.08895676386642	6654064.0	6549660.0	98.43	104404.0	1.57	ecoli_00045_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6654064.0	0.0	20-76	52.0	23.364338305490147	75.15518967055321	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		6661396	493753	6661396	503414612	290434	502194233	0.24242025775763534	0.0137	0.4468	0.5395		
ecoli_00046	6597143	5536653	683	108840	0	0	0	0	6494	0	0	0	0	665452	170195	108826	83.92501117529208	6597143.0	6488303.0	98.35	108840.0	1.65	ecoli_00046_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6597143.0	0.0	20-76	52.0	24.07156342261188	75.15664765793314	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		6603058	819545	6603058	499002395	658827	497157624	0.3696918128018203	0.0135	0.4486	0.5379		
ecoli_00047	5195242	4347375	177	88194	0	0	0	0	5958	0	0	0	0	532559	135601	85378	83.67993252287381	5195242.0	5107048.0	98.3	88194.0	1.7	ecoli_00047_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5195242.0	0.0	20-76	52.0	27.758254842834234	75.15725619711266	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		5200630	385129	5200630	393039646	213641	392133690	0.23049990229229955	0.0144	0.4635	0.522		
ecoli_00048	6119800	5056316	213	106235	0	0	0	0	16509	0	0	0	0	659237	173033	108257	82.62224255694629	6119800.0	6013565.0	98.26	106235.0	1.74	ecoli_00048_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6119800.0	0.0	20-76	52.0	24.74166900124824	75.24912872969705	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass		6125210	458070	6125210	462946395	244748	461935079	0.2184520737006711	0.015	0.4634	0.5216		
ecoli_00049	7968852	6397604	8944	241321	0	0	0	0	17954	0	0	0	0	925587	230612	146830	80.2826304215463	7968852.0	7727531.0	96.97	241321.0	3.03	ecoli_00049_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7968852.0	0.0	20-76	52.0	28.15977926830373	75.26147856679984	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7981080	618059	7981080	603368896	288561	602256120	0.1844271402415812	0.0167	0.4491	0.5342		
ecoli_00050	8038655	6296204	449	173501	0	0	0	0	37727	0	0	0	0	955982	332236	242556	78.32409775018333	8038655.0	7865154.0	97.84	173501.0	2.16	ecoli_00050_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8038655.0	0.0	20-31	52.0	23.77761486496015	30.274663734169458	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		8100145	654859	8100145	251104495	3696093	245802639	2.111414214229817	0.0393	0.4528	0.5079		
ecoli_00051	9151866	7126301	2250	108963	0	0	0	0	40579	0	0	0	0	1223677	372419	277677	77.8671912372843	9151866.0	9042903.0	98.81	108963.0	1.19	ecoli_00051_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9151866.0	0.0	20-31	51.0	14.608278086600018	30.45083691129219	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		9224375	1189905	9224375	285955625	5935754	278575897	2.5807248939411487	0.0382	0.4597	0.5022		
ecoli_00052	9207222	6964770	921	593940	0	0	0	0	18902	0	0	0	0	1108984	305468	214237	75.64464069618394	9207222.0	8613282.0	93.55	593940.0	6.45	ecoli_00052_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9207222.0	0.0	20-31	53.0	37.01963766854681	30.02092824524053	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		9351020	784205	9351020	289881620	4390079	283172158	2.3145524024600106	0.0321	0.4372	0.5307		
ecoli_00053	10114106	7037984	908	1440706	0	0	0	0	15181	0	0	0	0	1094190	325071	200066	69.58582399670323	10114106.0	8673400.0	85.76	1440706.0	14.24	ecoli_00053_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10114106.0	0.0	20-31	52.0	15.042284109806554	30.45430382082213	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		10429535	1741730	10429535	323315585	17503453	303602948	6.097026532141963	0.0318	0.4387	0.5295		
ecoli_00054	9372620	7108135	3608	139206	0	0	0	0	51873	0	0	0	0	1471473	366997	231328	75.83935975212906	9372620.0	9233414.0	98.51	139206.0	1.49	ecoli_00054_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9372620.0	0.0	20-31	52.0	23.853253890539712	30.31314765775205	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		9437466	842536	9437466	292561446	4693520	285641585	2.3652675684409896	0.0515	0.4572	0.4913		
ecoli_00055	12087986	8862058	2162	719322	0	0	0	0	53198	0	0	0	0	1713867	470130	267249	73.312940633783	12087986.0	11368664.0	94.05	719322.0	5.95	ecoli_00055_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12087986.0	0.0	20-31	52.0	34.95447378993085	30.05241220497773	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		12238795	1076151	12238795	379402645	6031253	370871868	2.2484758903038222	0.0452	0.4681	0.4868		
