Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	r_processed	r_with_adapters	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed
DDB-PD-009-AMBR-R10--S03-RNAseq_S34	2608746	1949625	88566	122024	0	0	0	0	7332	0	0	0	0	323392	113588	4219	74.73418263027523	2608746.0	2486722.0	95.32	122024.0	4.68	DDB-PD-009-AMBR-R10--S03-RNAseq_S34_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2608746.0	0.0	20-151	52.0	30.22560047656044	137.8521672865047	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2730516	524062	379511201	950516	359992144	5.143209725712417	0.0295	0.4552	0.5153
DDB-PD-009-AMBR-R10--S09-RNAseq_S44	2272555	1749816	22614	102127	0	0	0	0	7148	0	0	0	0	281303	107062	2485	76.9977404287245	2272555.0	2170428.0	95.51	102127.0	4.49	DDB-PD-009-AMBR-R10--S09-RNAseq_S44_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2272555.0	0.0	20-151	51.0	31.941591795907666	132.73565568270078	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2379331	491012	319737074	736001	302488578	5.394587429044903	0.0237	0.4397	0.5366
DDB-PD-009-AMBR-R11--S03-RNAseq_S35	2375712	1794663	42389	134917	0	0	0	0	5212	0	0	0	0	282544	112549	3438	75.5421111649897	2375712.0	2240795.0	94.32	134917.0	5.68	DDB-PD-009-AMBR-R11--S03-RNAseq_S35_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2375712.0	0.0	20-151	52.0	34.31061665949935	137.71298583329963	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2456004	363523	341854001	1852800	338505026	0.9796506667183924	0.0257	0.4675	0.5067
DDB-PD-009-AMBR-R11--S09-RNAseq_S1	2853119	2036300	165745	223538	0	0	0	0	11179	0	0	0	0	279269	133820	3268	71.37101536949562	2853119.0	2629581.0	92.17	223538.0	7.83	DDB-PD-009-AMBR-R11--S09-RNAseq_S1_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2853119.0	0.0	20-151	52.0	27.80905656817404	132.6842630819114	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	3586375	466382	492493566	3549903	487381172	1.0380631043614486	0.0266	0.4084	0.565
DDB-PD-009-AMBR-R2--S02-RNAseq_S12	1776597	1328708	142493	58229	0	0	0	0	2902	0	0	0	0	157213	85110	1942	74.78949925053347	1776597.0	1718368.0	96.72	58229.0	3.28	DDB-PD-009-AMBR-R2--S02-RNAseq_S12_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1776597.0	0.0	21-151	51.0	28.670458679205783	135.6523015630444	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	1795021	304499	244951760	552455	241116304	1.5658005478303156	0.0234	0.4065	0.5701
DDB-PD-009-AMBR-R2--S07-RNAseq_S37	3131338	2080502	208796	210249	0	0	0	0	16540	0	0	0	0	492624	119279	3348	66.44131039191554	3131338.0	2921089.0	93.29	210249.0	6.71	DDB-PD-009-AMBR-R2--S07-RNAseq_S37_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3131338.0	0.0	20-151	52.0	29.56790072304329	133.91258177814086	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	3221661	557424	436363843	3324279	430701328	1.2976590730043598	0.0375	0.4282	0.5343
DDB-PD-009-AMBR-R2--S10-RNAseq_S3	2602587	1610598	245462	393827	0	0	0	0	10096	0	0	0	0	239479	101609	1516	61.8845018437424	2602587.0	2208760.0	84.87	393827.0	15.13	DDB-PD-009-AMBR-R2--S10-RNAseq_S3_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2602587.0	0.0	20-151	56.0	24.667771511252475	130.4310464933545	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	3412222	433339	463836282	4809176	457335291	1.401570177298032	0.0294	0.3631	0.6075
DDB-PD-009-AMBR-R4--S02-RNAseq_S13	3052378	2315211	222145	93993	0	0	0	0	6027	0	0	0	0	275849	135781	3372	75.84941969834667	3052378.0	2958385.0	96.92	93993.0	3.08	DDB-PD-009-AMBR-R4--S02-RNAseq_S13_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3052378.0	0.0	20-151	51.0	25.93098471507009	134.05708663867978	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	3094989	558754	418529743	1561535	414738285	0.905899297102046	0.0225	0.4058	0.5716
DDB-PD-009-AMBR-R4--S07-RNAseq_S38	2705639	1991029	47534	133884	0	0	0	0	5257	0	0	0	0	408802	115687	3446	73.58812465373245	2705639.0	2571755.0	95.05	133884.0	4.95	DDB-PD-009-AMBR-R4--S07-RNAseq_S38_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2705639.0	0.0	20-151	52.0	30.45020775566247	136.22166926186384	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2790938	510028	383814914	913748	369780193	3.656637740762726	0.0234	0.4492	0.5274
DDB-PD-009-AMBR-R4--S10-RNAseq_S4	2558574	1953897	67450	126886	0	0	0	0	12223	0	0	0	0	268696	127487	1935	76.36664016753082	2558574.0	2431688.0	95.04	126886.0	4.96	DDB-PD-009-AMBR-R4--S10-RNAseq_S4_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2558574.0	0.0	20-151	51.0	26.413388635778308	127.13449640307451	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2781172	453691	360972626	1982499	357209077	1.0426134085857246	0.0293	0.3839	0.5868
DDB-PD-009-AMBR-R5--S02-RNAseq_S29	2592201	1299726	23944	1021474	0	0	0	0	3583	0	0	0	0	170401	70301	2772	50.13986183941754	2592201.0	1570727.0	60.59	1021474.0	39.41	DDB-PD-009-AMBR-R5--S02-RNAseq_S29_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2592201.0	0.0	20-151	66.0	26.48871030441009	139.91621251592758	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2780789	314900	401556490	10334106	390129008	2.8457968640975024	0.0255	0.4313	0.5432
DDB-PD-009-AMBR-R5--S07-RNAseq_S39	2060760	1442137	88756	97547	0	0	0	0	5788	0	0	0	0	341960	81544	3028	69.98083231429182	2060760.0	1963213.0	95.27	97547.0	4.73	DDB-PD-009-AMBR-R5--S07-RNAseq_S39_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2060760.0	0.0	20-151	51.0	31.11008534447124	136.23718288398456	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2132011	359383	293221848	1457296	290408059	0.9596109632321804	0.034	0.4272	0.5388
DDB-PD-009-AMBR-R5--S10-RNAseq_S5	3226424	2211163	277215	151233	0	0	0	0	13430	0	0	0	0	452506	116967	3910	68.5329330552959	3226424.0	3075191.0	95.31	151233.0	4.69	DDB-PD-009-AMBR-R5--S10-RNAseq_S5_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3226424.0	0.0	20-151	52.0	28.32289566000413	132.24706207243685	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	3405896	699870	455432292	1180656	427089587	6.223253269006231	0.0389	0.39	0.5711
DDB-PD-009-AMBR-R6--S02-RNAseq_S30	1853903	345222	5165	1439073	0	0	0	0	827	0	0	0	0	43499	19426	691	18.62136260634995	1853903.0	414830.0	22.38	1439073.0	77.62	DDB-PD-009-AMBR-R6--S02-RNAseq_S30_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1853903.0	0.0	20-151	84.0	14.374338266930005	145.54735819511592	pass	fail	warn	pass	fail	fail	pass	warn	fail	fail	pass	1870272	74160	277223511	1072703	274675342	0.9191749252465098	0.0273	0.4308	0.5419
DDB-PD-009-AMBR-R6--S07-RNAseq_S40	1947688	178079	5526	1719407	0	0	0	0	641	0	0	0	0	32855	10960	220	9.143096840972476	1947688.0	228281.0	11.72	1719407.0	88.28	DDB-PD-009-AMBR-R6--S07-RNAseq_S40_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1947688.0	0.0	20-151	86.0	9.588780377132784	141.769447673344	pass	fail	warn	warn	fail	fail	pass	warn	fail	fail	pass	1963959	47340	292299516	1198350	289955868	0.8017967433103791	0.034	0.4179	0.5481
DDB-PD-009-AMBR-R6--S10-RNAseq_S6	3349003	2540147	57052	138452	0	0	0	0	10558	0	0	0	0	456874	140977	4943	75.84785680992223	3349003.0	3210551.0	95.87	138452.0	4.13	DDB-PD-009-AMBR-R6--S10-RNAseq_S6_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3349003.0	0.0	20-151	51.0	29.571740225215112	134.2304049891863	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	3489718	583325	473713343	2149198	469785432	0.8291746597477622	0.0309	0.41100000000000003	0.5581
DDB-PD-009-AMBR-R7--S02-RNAseq_S31	2035224	1145723	34012	640269	0	0	0	0	3142	0	0	0	0	147713	62023	2342	56.29468795572379	2035224.0	1394955.0	68.54	640269.0	31.46	DDB-PD-009-AMBR-R7--S02-RNAseq_S31_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2035224.0	0.0	20-151	64.0	29.994027424039487	140.98258668333312	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2084808	271420	297918916	968212	289569212	2.802676685356898	0.0257	0.4278	0.5465
DDB-PD-009-AMBR-R7--S07-RNAseq_S41	2631511	1920344	65138	122957	0	0	0	0	7600	0	0	0	0	405835	106415	3222	72.97495621336942	2631511.0	2508554.0	95.33	122957.0	4.67	DDB-PD-009-AMBR-R7--S07-RNAseq_S41_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2631511.0	0.0	20-151	51.0	31.464739117759084	134.9155770201987	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2674248	469039	364462319	1721324	360541817	1.0756947414363571	0.0299	0.4316	0.5385
DDB-PD-009-AMBR-R8--S02-RNAseq_S32	2384198	1851507	40733	115769	0	0	0	0	5300	0	0	0	0	263230	104173	3486	77.65743449159844	2384198.0	2268429.0	95.14	115769.0	4.86	DDB-PD-009-AMBR-R8--S02-RNAseq_S32_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2384198.0	0.0	20-151	52.0	33.61333424116794	138.25291733320807	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2471781	419912	345554399	1529631	342292053	0.9440904267000808	0.0251	0.4432	0.5316
DDB-PD-009-AMBR-R8--S07-RNAseq_S42	2912316	2203835	29045	144725	0	0	0	0	5924	0	0	0	0	399008	125989	3790	75.67293521719482	2912316.0	2767591.0	95.03	144725.0	4.97	DDB-PD-009-AMBR-R8--S07-RNAseq_S42_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2912316.0	0.0	20-151	51.0	29.02871529630879	135.52496157697172	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2987995	521028	408927355	1028022	395692294	3.2365310948689165	0.0241	0.4451	0.5308
DDB-PD-009-AMBR-R9--S02-RNAseq_S33	2724722	1969579	193195	130149	0	0	0	0	8311	0	0	0	0	304233	115596	3659	72.28550288800105	2724722.0	2594573.0	95.22	130149.0	4.78	DDB-PD-009-AMBR-R9--S02-RNAseq_S33_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2724722.0	0.0	20-151	52.0	30.490292137918633	135.3951650847316	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2789945	471983	381052918	994303	370032578	2.8920760029450823	0.027999999999999997	0.4178	0.5542
DDB-PD-009-AMBR-R9--S07-RNAseq_S43	2684407	1995255	52850	144525	0	0	0	0	7643	0	0	0	0	350302	132060	1772	74.32758892373624	2684407.0	2539882.0	94.62	144525.0	5.38	DDB-PD-009-AMBR-R9--S07-RNAseq_S43_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2684407.0	0.0	20-151	51.0	24.342733211567435	129.11836133641432	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2944219	473348	388805266	2095853	384261125	1.1687447155101034	0.0244	0.4275	0.5481
