Module	Section	Sample Name	Source
Rockhopper	all_sections	DDB1__HMP3396_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_11_M2_16h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_03_M2_72h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3396_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3396_03_M2_72h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3397_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3397_11_M1_5h_fixedconc__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3427_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3427_11_M2_16h_fixedVol__1_results/summary.txt
Rockhopper	all_sections	DDB1__HMP3397_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rockhopper/DDB1__HMP3397_03_M1_5h_fixedconc__1_results/summary.txt
RSeQC	infer_experiment	DDB1__HMP3397_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3397_03_M2_72h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3397_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3397_11_M2_16h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_11_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_11_M1_5h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_03_M2_72h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_03_M2_72h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_03_M2_72h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_03_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_03_M1_5h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_03_M1_5h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3397_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3397_03_M1_5h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_03_M1_5h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_11_M2_16h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3397_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3397_11_M1_5h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_11_M1_5h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_11_M2_16h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_11_M2_16h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3396_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3396_03_M2_72h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_11_M1_5h_fixedconc__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3427_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3427_11_M2_16h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3397_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3397_03_M2_72h_fixedVol__1.infer_experiment.txt
RSeQC	infer_experiment	DDB1__HMP3397_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/rseqc/DDB1__HMP3397_11_M2_16h_fixedVol__1.infer_experiment.txt
Cutadapt	all_sections	DDB1__HMP3397_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3397_11_M2_16h_fixedconc__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_03_M2_72h_fixedVol__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_11_M2_16h_fixedVol__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_11_M2_16h_fixedconc__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_03_M1_5h_fixedconc__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_03_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_03_M1_5h_fixedVol__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_03_M2_72h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3397_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3397_03_M1_5h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3397_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3397_11_M1_5h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_03_M2_72h_fixedVol__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_11_M1_5h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3397_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3397_03_M2_72h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_11_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_11_M1_5h_fixedVol__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_11_M1_5h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_03_M1_5h_fixedconc__1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3427_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3427_11_M2_16h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3397_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3397_11_M2_16h_fixedVol__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_03_M2_72h_fixedconc__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3396_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3396_11_M2_16h_fixedVol__1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	DDB1__HMP3397_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/cutadapt/DDB1__HMP3397_03_M2_72h_fixedVol__1_2.fastq.gz_trimming_report.txt
FastQC	all_sections	DDB1__HMP3427_11_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_11_M1_5h_fixedVol__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3397_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3397_11_M2_16h_fixedconc__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3397_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3397_03_M2_72h_fixedVol__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3397_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3397_11_M1_5h_fixedconc__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_11_M1_5h_fixedconc__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3397_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3397_11_M2_16h_fixedVol__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_11_M2_16h_fixedVol__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_03_M1_5h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_03_M1_5h_fixedVol__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_03_M2_72h_fixedVol__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3427_03_M2_72h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_03_M2_72h_fixedVol__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3427_11_M2_16h_fixedVol__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_11_M2_16h_fixedVol__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3397_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3397_03_M1_5h_fixedconc__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3427_11_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_11_M1_5h_fixedconc__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3427_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_03_M2_72h_fixedconc__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3427_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_03_M1_5h_fixedconc__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3397_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3397_03_M2_72h_fixedconc__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3427_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3427_11_M2_16h_fixedconc__1_val_2_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_03_M1_5h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_03_M1_5h_fixedconc__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_03_M2_72h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_03_M2_72h_fixedconc__1_val_1_fastqc.zip
FastQC	all_sections	DDB1__HMP3396_11_M2_16h_fixedconc__1	/home/katherine/temp/Pre_experimental/modulome-nextflow/work/d4/276ee786503f3aa5ea9e791ba1a2f8/fastqc/DDB1__HMP3396_11_M2_16h_fixedconc__1_val_2_fastqc.zip
