Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00011	8502288.0	101218.0	0.0	0.0	101218.0	0.0	910959.0	0.0	607306.0	10673671.0	450682.0	ecoli_00011_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10673671.0	0.0	20-31	51.0	17.77210659410987	30.444935205516447	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	10705755	1419747	10705755	331878405	6638143	323503075	2.523614032675612	0.013	0.9863	0.0007	0.0	0.0
ecoli_00012	8726596.0	103888.0	0.0	0.0	103888.0	0.0	934992.0	0.0	623328.0	10810317.0	317625.0	ecoli_00012_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10810317.0	0.0	20-31	53.0	19.018822726524263	30.321298256101088	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	10835549	1405070	10835549	335902019	6158300	328032197	2.3428921396271813	0.0117	0.9875	0.0008	0.0	0.0
ecoli_00013	2125647.0	25610.0	0.0	0.0	25610.0	0.0	230492.0	0.0	179271.0	7211277.0	4624647.0	ecoli_00013_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7211277.0	0.0	20-31	52.0	86.59319848987231	28.95725347951549	pass	fail	warn	fail	pass	pass	warn	pass	pass	pass	0	8328676	1820123	8328676	258188956	36639356	219216620	15.094501563420858	0.0135	0.9857	0.0008	0.0	0.0
ecoli_00014	5502984.0	66301.0	0.0	0.0	66301.0	0.0	663010.0	0.0	397806.0	9709633.0	3013231.0	ecoli_00014_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9709633.0	0.0	20-31	50.0	15.908644898043239	29.93153489941381	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	10233764	4370518	10233764	317246684	20085857	291346029	8.1642003860945	0.013	0.9863	0.0008	0.0	0.0
ecoli_00015	8430615.0	101574.0	0.0	0.0	101574.0	0.0	914163.0	0.0	609442.0	10675400.0	518032.0	ecoli_00015_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10675400.0	0.0	20-31	51.0	16.829353569016238	30.41218951983064	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	10711415	1446643	10711415	332053865	6743989	323536231	2.5651362317375828	0.0123	0.9869	0.0008	0.0	0.0
ecoli_00016	6773554.0	81609.0	0.0	0.0	81609.0	0.0	734482.0	0.0	489655.0	8610540.0	449631.0	ecoli_00016_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8610540.0	0.0	20-31	52.0	22.48787667438281	29.877811496143106	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8635899	3565929	8635899	267712869	5353680	257513460	3.809831420543328	0.0127	0.9866	0.0007	0.0	0.0
ecoli_00017	8643884.0	104143.0	0.0	0.0	104143.0	0.0	937289.0	0.0	624859.0	10980944.0	566626.0	ecoli_00017_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10980944.0	0.0	20-31	53.0	20.18965242104708	30.29063912902205	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	11011905	1453377	11011905	341369055	6629177	332960940	2.4630571742948404	0.0126	0.9867	0.0007	0.0	0.0
ecoli_00018	7948593.0	94626.0	0.0	0.0	94626.0	0.0	757009.0	0.0	567757.0	9904977.0	442366.0	ecoli_00018_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9904977.0	0.0	20-31	53.0	20.254176444900445	30.316159239945737	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9930142	1287480	9930142	307834402	5735833	300528274	2.3733955505077042	0.0122	0.9872	0.0006	0.0	0.0
ecoli_00019	6515875.0	78505.0	0.0	0.0	0.0	0.0	863550.0	0.0	392523.0	7946523.0	96070.0	ecoli_00019_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7946523.0	0.0	20-76	52.0	20.079447739155086	75.21496005233988	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	7953402	953760	7953402	601200943	737221	599286369	0.3184582496571367	0.0124	0.985	0.0026	0.0	0.0
ecoli_00020	6494235.0	79198.0	0.0	0.0	0.0	0.0	950376.0	0.0	395990.0	8027816.0	108017.0	ecoli_00020_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8027816.0	0.0	20-76	52.0	21.28854220695088	75.29452394025971	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	8039029	652122	8039029	607651741	284530	606532879	0.18412882322343246	0.0139	0.9835	0.0026	0.0	0.0
ecoli_00021	6433993.0	76595.0	0.0	0.0	0.0	0.0	765952.0	0.0	382976.0	7809038.0	149522.0	ecoli_00021_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7809038.0	0.0	20-76	52.0	21.524291245597833	74.4843518497413	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	7815384	3903394	7815384	590916050	166757	585708213	0.8813158823491086	0.0121	0.9849	0.0029	0.0	0.0
ecoli_00022	7147400.0	86113.0	0.0	0.0	0.0	0.0	947246.0	0.0	430566.0	8790564.0	179239.0	ecoli_00022_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8790564.0	0.0	20-76	52.0	19.477970931293	75.21665117278026	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8797292	682029	8797292	665145182	134890	664146138	0.15019938910119024	0.0134	0.9839	0.0027	0.0	0.0
ecoli_00023	4858023.0	61494.0	0.0	0.0	0.0	0.0	922409.0	0.0	307470.0	6250510.0	101114.0	ecoli_00023_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6250510.0	0.0	20-76	52.0	20.404614949730405	75.19698904569387	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	6256504	492170	6256504	473059028	92270	472356750	0.1484546237219259	0.0115	0.9864	0.0021	0.0	0.0
ecoli_00024	5578502.0	70614.0	0.0	0.0	0.0	0.0	1059209.0	0.0	353070.0	7164233.0	102838.0	ecoli_00024_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7164233.0	0.0	20-76	52.0	19.402624414395817	75.30929465861874	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	7170760	564440	7170760	542184927	122875	541362904	0.15161303073259355	0.0124	0.9854	0.0022	0.0	0.0
ecoli_00025	6095496.0	79162.0	0.0	0.0	0.0	0.0	1266596.0	0.0	395811.0	8115030.0	277965.0	ecoli_00025_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8115030.0	0.0	20-76	52.0	17.847861439475622	75.30989164550223	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	8126768	637284	8126768	614425064	154465	613415464	0.16431621350655054	0.0154	0.9823	0.0023	0.0	0.0
ecoli_00026	4494724.0	56895.0	0.0	0.0	0.0	0.0	910324.0	0.0	284476.0	5845829.0	99410.0	ecoli_00026_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5845829.0	0.0	20-76	52.0	21.79799961981172	75.19031021947444	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	5854610	457035	5854610	442624381	123334	441878887	0.1684258780132584	0.0162	0.9809	0.0028	0.0	0.0
ecoli_00027	4550253.0	78453.0	1725958.0	0.0	78453.0	0.0	1019884.0	0.0	313811.0	8792332.0	1025520.0	ecoli_00027_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8792332.0	0.0	20-30	52.0	20.21758105648452	29.37034725258327	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	8879503	2236696	8879503	275264593	10358213	261776711	4.899969826486183	0.0248	0.9741	0.0011	0.0	0.0
ecoli_00028	3915559.0	78311.0	2505958.0	0.0	78311.0	0.0	939734.0	0.0	313245.0	8452621.0	621503.0	ecoli_00028_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8452621.0	0.0	20-30	52.0	18.583938897482426	29.40874410434349	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	8527195	2158860	8527195	264343045	9905182	251083439	5.0160600972119385	0.0261	0.9729	0.001	0.0	0.0
ecoli_00029	5056193.0	61661.0	0.0	0.0	61661.0	0.0	554948.0	0.0	369965.0	6901687.0	797259.0	ecoli_00029_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6901687.0	0.0	20-30	52.0	23.077553676168556	29.4267733381708	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6969271	2056552	6969271	216047401	7327178	205498350	4.882748392793672	0.0195	0.9796	0.001	0.0	0.0
ecoli_00030	5806320.0	86662.0	1559907.0	0.0	86662.0	0.0	693292.0	0.0	433308.0	9737032.0	1070881.0	ecoli_00030_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9737032.0	0.0	20-30	52.0	19.87506125078212	29.55195001926665	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9832264	2906329	9832264	304800184	10302185	289752752	4.936818542078045	0.0171	0.9819	0.0009	0.0	0.0
ecoli_00031	3388320.0	45178.0	316243.0	0.0	45178.0	0.0	496954.0	0.0	225888.0	4907936.0	390175.0	ecoli_00031_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4907936.0	0.0	20-30	52.0	25.560641772252414	29.565330721509	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4954483	1474713	4954483	153588973	5126513	146058839	4.90278296215966	0.0191	0.9798	0.0011	0.0	0.0
ecoli_00032	5257443.0	68278.0	273114.0	0.0	68278.0	0.0	751063.0	0.0	341392.0	7570460.0	810892.0	ecoli_00032_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7570460.0	0.0	20-30	51.0	19.83741825733793	29.485296666252776	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7648208	2282009	7648208	237094448	7900756	225554906	4.867065465826513	0.0213	0.9777	0.0011	0.0	0.0
ecoli_00033	6413078.0	200409.0	100204.0	501022.0	0.0	0.0	2505109.0	0.0	400817.0	10633453.0	512814.0	ecoli_00033_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10633453.0	0.0	20-31	53.0	20.696469887748762	30.29932732104989	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10664383	745229	10664383	330595873	5014934	324590213	1.8166167488727245	0.0242	0.9747	0.0011	0.0	0.0
ecoli_00034	6795505.0	102962.0	102962.0	926660.0	0.0	0.0	1956282.0	0.0	308887.0	10665690.0	472432.0	ecoli_00034_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10665690.0	0.0	20-31	53.0	17.934546801906798	30.45327559679683	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10681790	754742	10681790	331135490	4912516	325243135	1.7794392863175132	0.0192	0.9799	0.0009	0.0	0.0
ecoli_00035	8099974.0	98780.0	0.0	197560.0	0.0	0.0	889022.0	0.0	493901.0	10525205.0	745968.0	ecoli_00035_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10525205.0	0.0	20-31	52.0	19.82929822914711	30.44916198781877	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10547275	780096	10547275	326965525	4837970	321106056	1.7920754795172975	0.0123	0.9869	0.0008	0.0	0.0
ecoli_00036	8083077.0	97386.0	0.0	292159.0	0.0	0.0	779092.0	0.0	486932.0	10379093.0	640447.0	ecoli_00036_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10379093.0	0.0	20-31	53.0	21.70967928162201	30.32530568904239	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10402789	774742	10402789	322486459	4757952	316720376	1.7880077873285216	0.0116	0.9877	0.0007	0.0	0.0
ecoli_00037	3125555.0	40071.0	0.0	160285.0	0.0	0.0	440783.0	0.0	200356.0	4236426.0	269376.0	ecoli_00037_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4236426.0	0.0	20-35	52.0	26.735712119809843	34.52912903470992	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4261898	1171467	4261898	149166430	194230	147347636	1.2193051747635175	0.0139	0.9852	0.001	0.0	0.0
ecoli_00038	2869143.0	37262.0	0.0	223570.0	0.0	0.0	409878.0	0.0	186308.0	3954277.0	228116.0	ecoli_00038_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3954277.0	0.0	20-35	52.0	27.392816659428053	34.52535039907422	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	3977165	1095997	3977165	139200775	184586	137527447	1.2020967555676323	0.0156	0.9833	0.001	0.0	0.0
ecoli_00039	2934758.0	40202.0	0.0	482426.0	40202.0	0.0	321617.0	0.0	201011.0	4208756.0	188540.0	ecoli_00039_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4208756.0	0.0	20-35	52.0	25.13904175055775	34.52277561350669	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4231556	1195999	4231556	148104460	193169	146294863	1.2218382890022352	0.0106	0.9886	0.0007	0.0	0.0
ecoli_00040	3238568.0	44364.0	0.0	532367.0	44364.0	0.0	354912.0	0.0	221820.0	4630952.0	194557.0	ecoli_00040_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4630952.0	0.0	20-35	52.0	25.85174546683051	34.587132408195984	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	4656543	1450199	4656543	162979005	876737	160157409	1.7312634839070222	0.01	0.9892	0.0008	0.0	0.0
ecoli_00041	6716611.0	79960.0	0.0	0.0	0.0	0.0	719637.0	0.0	399798.0	8197795.0	281789.0	ecoli_00041_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8197795.0	0.0	21-76	52.0	21.35112595754515	75.2180563188028	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	8206775	993442	8206775	619722573	916758	617480524	0.3617826907847683	0.0135	0.9846	0.0019	0.0	0.0
ecoli_00042	4325966.0	54759.0	328554.0	0.0	0.0	0.0	438072.0	0.0	273795.0	5676095.0	254949.0	ecoli_00042_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5676095.0	0.0	20-76	52.0	23.82608107013469	75.14286001203294	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	5682446	689149	5682446	429222030	670303	427643513	0.3677623443512441	0.0126	0.9852	0.0022	0.0	0.0
ecoli_00043	6479340.0	75341.0	0.0	0.0	0.0	0.0	602729.0	0.0	376706.0	7641274.0	107158.0	ecoli_00043_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7641274.0	0.0	20-76	52.0	22.32669610037468	75.14859747209692	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	7653797	947209	7653797	578229681	800741	575841014	0.4131000324765411	0.0083	0.9904	0.0013	0.0	0.0
ecoli_00044	8000426.0	93028.0	0.0	0.0	0.0	0.0	744226.0	0.0	465141.0	9464911.0	162090.0	ecoli_00044_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9464911.0	0.0	20-76	52.0	17.00728652905736	75.25013621364216	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	9484300	1184398	9484300	716552285	981053	713319749	0.4511235352490712	0.0091	0.9891	0.0017	0.0	0.0
ecoli_00045	5681088.0	65300.0	0.0	0.0	0.0	0.0	457099.0	0.0	326499.0	6654064.0	124078.0	ecoli_00045_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6654064.0	0.0	20-76	52.0	21.96551177885656	75.24174669795781	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	0	6661396	830257	6661396	503346296	628528	501438916	0.3789399097912504	0.0085	0.9901	0.0014	0.0	0.0
ecoli_00046	5621834.0	64619.0	0.0	0.0	0.0	0.0	452331.0	0.0	323094.0	6597143.0	135265.0	ecoli_00046_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6597143.0	0.0	20-76	52.0	24.07156342261188	75.15664765793314	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	6603058	819545	6603058	499002395	658827	497157624	0.3696918128018203	0.0081	0.9906	0.0013	0.0	0.0
ecoli_00047	4423957.0	50850.0	0.0	0.0	0.0	0.0	355951.0	0.0	254250.0	5195242.0	110234.0	ecoli_00047_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5195242.0	0.0	20-76	52.0	27.758254842834234	75.15725619711266	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	5200630	641336	5200630	392982390	510337	391507295	0.3753590587099844	0.0104	0.9881	0.0016	0.0	0.0
ecoli_00048	5116369.0	59493.0	0.0	0.0	0.0	0.0	475941.0	0.0	297463.0	6119800.0	170534.0	ecoli_00048_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6119800.0	0.0	20-76	52.0	25.520996683876014	75.15387953854702	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	6125210	754496	6125210	462867116	614365	461163443	0.3680695692368001	0.0097	0.9886	0.0017	0.0	0.0
ecoli_00049	6396650.0	77068.0	77068.0	0.0	0.0	0.0	693613.0	0.0	385340.0	7968852.0	339113.0	ecoli_00049_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7968852.0	0.0	20-76	52.0	25.719349203502183	75.13530531122927	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7981080	1032230	7981080	603297125	1641523	600360028	0.4868408746353631	0.0155	0.9823	0.0022	0.0	0.0
ecoli_00050	6103926.0	73541.0	0.0	0.0	73541.0	0.0	514789.0	0.0	514789.0	8038655.0	758069.0	ecoli_00050_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8038655.0	0.0	20-31	51.0	14.8445560266784	30.449376294915012	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	8100145	1077387	8100145	251104495	5735222	244054432	2.807621185753764	0.0193	0.9798	0.0009	0.0	0.0
ecoli_00051	7028128.0	85709.0	0.0	0.0	85709.0	0.0	685671.0	0.0	599962.0	9151866.0	666687.0	ecoli_00051_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9151866.0	0.0	20-31	51.0	14.608278086600018	30.45083691129219	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	9224375	1189905	9224375	285955625	5935754	278575897	2.5807248939411487	0.0187	0.9801	0.0012	0.0	0.0
ecoli_00052	6344964.0	76445.0	0.0	0.0	152891.0	0.0	535117.0	0.0	535117.0	9207222.0	1562688.0	ecoli_00052_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9207222.0	0.0	20-31	53.0	37.01963766854681	30.02092824524053	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9351020	1363381	9351020	289881620	10089377	278082307	4.070390182033617	0.0149	0.9844	0.0007	0.0	0.0
ecoli_00053	5898123.0	71062.0	0.0	0.0	142123.0	0.0	497432.0	0.0	497432.0	10114106.0	3007934.0	ecoli_00053_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10114106.0	0.0	20-31	53.0	54.181306841135566	29.682063644577195	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	0	10429535	1741730	10429535	323315585	17503453	303602948	6.097026532141963	0.0154	0.9839	0.0007	0.0	0.0
ecoli_00054	6984375.0	442049.0	0.0	0.0	88410.0	0.0	707278.0	0.0	618869.0	9372620.0	531639.0	ecoli_00054_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9372620.0	0.0	20-31	51.0	19.123365761307426	30.397319639545827	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	9437466	1229923	9437466	292561446	6114984	284946444	2.6028726970401967	0.0418	0.9572	0.001	0.0	0.0
ecoli_00055	8333990.0	411555.0	0.0	0.0	102889.0	0.0	823110.0	0.0	720221.0	12087986.0	1696221.0	ecoli_00055_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12087986.0	0.0	20-31	51.0	15.664472561045766	30.40400675513688	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	12238795	1813248	12238795	379402645	12089856	365063438	3.779416719669944	0.0362	0.9628	0.001	0.0	0.0
ecoli_00056	1741265.0	32246.0	386948.0	386948.0	64491.0	0.0	483685.0	0.0	161228.0	3643850.0	387039.0	ecoli_00056_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3643850.0	0.0	20-30	52.0	25.870836908976298	29.462325013378702	pass	pass	pass	fail	pass	warn	warn	fail	warn	pass	0	3679651	1211549	3679651	114069181	4586455	107793190	5.501916420351962	0.0223	0.9768	0.0009	0.0	0.0
ecoli_00057	2074654.0	49397.0	938534.0	1037327.0	49397.0	0.0	592758.0	0.0	197586.0	5561372.0	621719.0	ecoli_00057_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5561372.0	0.0	20-30	52.0	21.123788247322885	29.487870079541523	pass	pass	pass	fail	pass	warn	warn	fail	warn	pass	0	5609300	1835024	5609300	173888300	6739081	164599358	5.341901669059966	0.022	0.9771	0.0009	0.0	0.0
ecoli_00058	7472012.0	116750.0	116750.0	0.0	700501.0	0.0	2335004.0	0.0	934002.0	12026107.0	351088.0	ecoli_00058_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12026107.0	0.0	20-30	53.0	14.987941616151295	29.41879878500998	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	12127390	3605034	12127390	375949090	16458622	355019317	5.5671827799875775	0.0198	0.9792	0.001	0.0	0.0
ecoli_00059	2938782.0	45918.0	45918.0	45918.0	229592.0	0.0	964288.0	0.0	367348.0	4717173.0	79409.0	ecoli_00059_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4717173.0	0.0	20-30	53.0	20.888740895130194	29.44099379013659	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4745433	1415074	4745433	147108423	6131016	139224681	5.3591370495488215	0.0214	0.9778	0.0008	0.0	0.0
