Sample	featureCounts_mqc-generalstats-featurecounts-percent_assigned	featureCounts_mqc-generalstats-featurecounts-Assigned	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned_percentage	Bowtie 1_mqc-generalstats-bowtie_1-reads_aligned	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
DDB-PD-005-AMBR-R5--S10-RNAseq_S18	70.0274588673803	2420969	92.79	3207873.0	1.9699375670522337	69.52449857789887	51.0	128.22836475256793	18.181818181818183	3457171.0
DDB-PD-005-AMBR-R6--S02-RNAseq_S3	55.77353774682181	985413	80.66	1425073.0	2.8125995772756984	62.73704855210289	57.0	128.24838536776147	36.36363636363637	1766811.0
DDB-PD-005-AMBR-R6--S07-RNAseq_S11	65.85230910151554	393970	86.71	518762.0	41.000891431837054	49.07783580818182	53.0	133.8734636773459	27.27272727272727	598263.0
DDB-PD-005-AMBR-R6--S10-RNAseq_S19	67.30281762388431	2696270	93.77	3756617.0	2.294865416865698	73.28421007221885	51.0	121.13856651865358	27.27272727272727	4006177.0
DDB-PD-005-AMBR-R7--S02-RNAseq_S4	52.28210185972723	866717	81.71	1354531.0	68.88741621674642	58.48046135306623	58.0	122.81362794597561	36.36363636363637	1657770.0
DDB-PD-005-AMBR-R7--S07-RNAseq_S12	1.5371851305570279	2001	2.13	2775.0	90.07982286104742	84.79408172201609	93.0	142.71020104015426	36.36363636363637	130173.0
DDB-PD-005-AMBR-R7--S10-RNAseq_S20	72.7702961515407	3733098	92.92	4766980.0	2.2144533115336262	73.99750039688601	51.0	121.46133675115375	27.27272727272727	5129975.0
DDB-PD-005-AMBR-R8--S02-RNAseq_S5	54.13971801500256	494464	80.1	731565.0	66.35868397132157	56.94466266170748	57.0	125.13043749609936	36.36363636363637	913311.0
DDB-PD-005-AMBR-R8--S07-RNAseq_S13	73.30606478718506	1913712	91.79	2396354.0	1.4082521315090346	71.59595781776088	51.0	134.9210764819132	27.27272727272727	2610578.0
DDB-PD-005-AMBR-R8--S10-RNAseq_S21	74.49169941716472	6278626	93.67	7895260.0	2.519567181162123	80.5885809203605	51.0	127.75783381037833	27.27272727272727	8428625.0
DDB-PD-006-AMBR-R1--S02-RNAseq_S22	74.49113167233949	3037031	92.72	3780155.0	1.9103719768444807	69.6356949209999	51.0	128.11115645994875	18.181818181818183	4077037.0
DDB-PD-006-AMBR-R1--S07-RNAseq_S30	77.99017090269862	3548839	92.97	4230382.0	1.343087345085568	72.417216324145	51.0	138.42289226341524	18.181818181818183	4550367.0
DDB-PD-006-AMBR-R1--S10-RNAseq_S35	72.58050528320467	2493991	92.52	3179208.0	1.1962435352132432	68.99038716729194	51.0	141.8709185686863	18.181818181818183	3436172.0
DDB-PD-006-AMBR-R2--S02-RNAseq_S23	72.46894175037167	3300661	92.13	4196127.0	4.675376022979061	72.12508628510874	52.0	121.94954515085561	36.36363636363637	4554587.0
DDB-PD-006-AMBR-R2--S10-RNAseq_S36	72.35955351873741	2914535	92.75	3735839.0	1.2830659337285113	71.65707497652501	51.0	135.04865646718312	18.181818181818183	4027851.0
DDB-PD-006-AMBR-R5--S02-RNAseq_S25	73.48614317573956	1722998	91.74	2150999.0	1.1762889375157866	68.92395093911777	51.0	139.3541029668732	27.27272727272727	2344657.0
DDB-PD-006-AMBR-R5--S07-RNAseq_S31	70.5377970003276	4364462	92.69	5735070.0	1.8233826821887924	76.30066931535293	51.0	138.61179792704831	18.181818181818183	6187409.0
DDB-PD-006-AMBR-R6--S03-RNAseq_S26	76.53193130746436	2061484	92.47	2490762.0	1.0381466353252515	66.77458989850436	51.0	139.35599411351095	18.181818181818183	2693626.0
DDB-PD-006-AMBR-R6--S07-RNAseq_S32	48.80636604774536	184	64.46	243.0	1.2626852267624606	1.8567639257294388	49.0	140.40318302387269	27.27272727272727	377.0
DDB-PD-006-AMBR-R7--S03-RNAseq_S27	75.40039144520011	2307209	92.57	2832446.0	1.131553434268901	74.03098945887267	51.0	138.78523848320052	27.27272727272727	3059943.0
DDB-PD-006-AMBR-R7--S07-RNAseq_S33	65.81786118727679	3924879	91.88	5478751.0	1.5832597839130456	80.90954239501144	51.0	137.52166128396914	36.36363636363637	5963243.0
DDB-PD-006-AMBR-R8--S03-RNAseq_S28	72.47823040791836	2629674	92.33	3349926.0	1.0137000058019543	68.36576043100865	51.0	139.77771478402943	18.181818181818183	3628226.0
DDB-PD-006-AMBR-R8--S09-RNAseq_S34	69.90491020248923	2447596	92.76	3247690.0	2.3703105916626113	75.29768980914078	51.0	138.4827522290152	36.36363636363637	3501322.0
DDB-PD-006-AMBR-R9--S03-RNAseq_S29	72.79620038605813	2846544	93.06	3638749.0	1.2152531778632916	70.34635606628353	51.0	137.40772811851392	18.181818181818183	3910292.0
